ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
right,1.394395,right,4.32185,left,4.312165,left,5.20241,right,1,1.615505,0,0,0,23,1,család,1,right,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,4.864185,0,1,1,4,1,pirodáló,1,left,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,left,1,4.463925,0,0,0,20,1,felján,2,left,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.174145,0,1,1,17,1,priváló,2,left,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,4.21532,0,0,0,9,1,készülék,3,right,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,5.98261,0,1,1,7,1,kétikussi,3,left,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,left,0,2.144505,0,0,0,6,1,plusz,4,right,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.791035,0,1,1,7,1,évfolyam,4,right,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.38007,0,2,2,10,1,kész,4,right,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,left,1,4.21181,0,0,0,21,1,késetetély,5,left,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,0,6.2914,0,1,1,10,1,komplex,5,right,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,4.810265,0,2,2,18,1,dokumentum,5,right,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,3.681925,0,0,0,6,1,terjed,6,right,55558,férfi,2008.8.26,4,2020-09-28_13h09.24.094,lexdecspan,2020.1.2,Win32,60,,,,,,
