ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
right,3.046105,right,1.950725,left,1.691375,right,5.2363,right,1,2.397855,0,0,0,11,1,augusztus,1,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.82452,0,1,1,7,1,szigon,1,left,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,1.74918,0,0,0,18,1,aktív,2,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.331535,0,1,1,4,1,friss,2,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,2.883395,0,0,0,18,1,eszköz,3,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.18238,0,1,1,13,1,százalék,3,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,1.974035,0,0,0,6,1,plusz,4,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.94904,0,1,1,8,1,zenekar,4,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,1.7057,0,0,0,14,1,szegény,5,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,5.734965,0,1,1,19,1,erejtő,5,left,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,1.9177,0,0,0,10,1,optimális,6,right,1,férfi,2007.03.03.,7,2020-10-08_08h39.13.351,lexdecspan,2020.1.2,Win32,60,,,,,,
