ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,54.635,right,9.91,left,3.779,space,16.437,right,1,1.067,0,0,0,18,1,megy,1,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.03,0,1,1,11,1,augusztus,1,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.585,0,0,0,5,1,gyerek,2,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.612,0,1,1,2,1,nyelv,2,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.666,0,0,0,3,1,dolgozik,3,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.148,0,1,1,14,1,gazdag,3,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.58,0,0,0,1,1,színű,4,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.138,0,1,1,11,1,szimboló,4,left,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.791,0,0,0,3,1,csomag,5,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.876,0,1,1,8,1,szint,5,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,0.692,0,0,0,16,1,könyvtár,6,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.61,0,1,1,15,1,jármű,6,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,0.469,0,0,0,15,1,félelem,7,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.554,0,1,1,21,1,kampány,7,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,0.7,0,0,0,5,1,ellenfél,8,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.48,0,1,1,21,1,gondol,8,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,0.587,0,0,0,17,1,szerez,9,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.821,0,1,1,4,1,radikális,9,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
,,,,,,,,right,1,0.922,0,0,0,14,1,citrom,10,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.636,0,1,1,22,1,rák,10,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,9,9,9,1,blocks/block_10.xlsx
,,,,,,,,right,1,0.703,0,0,0,1,1,jelez,11,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.901,0,1,1,2,1,meggyabb,11,left,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,10,10,10,1,blocks/block_11.xlsx
,,,,,,,,left,1,3.614,0,0,0,3,1,ponálgai,12,left,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.353,0,1,1,13,1,ernyak,12,left,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,11,11,11,1,blocks/block_12.xlsx
,,,,,,,,right,1,0.967,0,0,0,19,1,késik,13,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.837,0,1,1,10,1,időszerű,13,right,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,0,12,12,12,1,blocks/block_13.xlsx
,,,,,,,,left,1,2.975,0,0,0,4,1,numen,14,left,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,4.851,0,1,1,15,1,esztikussz,14,left,5068,férfi,1974.08.02.,20,2020-09-21_19h46.16.645,lexdecspan,2020.1.2,Win32,60,,,,,,
