ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,14.13995,right,8.82662,left,2.305575,right,12.963395,right,1,1.084455,0,0,0,23,1,család,1,right,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.60115,0,1,1,19,1,sételi,1,left,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.96744,0,0,0,9,1,digitális,2,right,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.86298,0,1,1,2,1,nyelv,2,right,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.89427,0,0,0,1,1,név,3,right,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.69148,0,1,1,6,1,méhezter,3,left,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.6842,0,0,0,23,1,fél,4,right,5029,férfi,1997.06.20,15,2020-09-23_21h56.30.816,lexdecspan,2020.1.2,Win32,60,,,,,,
