ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
d,38.42,right,12.773,left,1.884,b,11.991,right,1,1.823,0,0,0,9,1,kép,1,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.06,0,1,1,15,1,tartozik,1,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.893,0,0,0,9,1,digitális,2,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.635,0,1,1,12,1,cím,2,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.649,0,0,0,10,1,ár,3,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,0,0.894,0,1,1,6,1,méhezter,3,left,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.321,0,2,2,22,1,szem,3,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.797,0,0,0,14,1,párt,4,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.458,0,1,1,20,1,néghajóti,4,left,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.934,0,0,0,11,1,lélek,5,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.77,0,1,1,19,1,erejtő,5,left,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,1.715,0,0,0,9,1,ég,6,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.776,0,1,1,4,1,hézhet,6,left,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,1.006,0,0,0,13,1,vagyon,7,right,5032,férfi,1963,16,2020-09-26_15h37.20.458,lexdecspan,2020.1.2,Win32,60,,,,,,
