ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
right,9.746005,right,1.104285,left,0.78135,right,13.153075,right,1,0.698635,0,0,0,18,1,megy,1,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.06523,0,1,1,7,1,szigon,1,left,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.82715,0,0,0,13,1,típusú,2,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.609005,0,1,1,21,1,rész,2,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.715305,0,0,0,9,1,készülék,3,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.811165,0,1,1,14,1,gazdag,3,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.635625,0,0,0,8,1,zenekar,4,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.933045,0,1,1,13,1,bőr,4,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,left,1,1.73185,0,0,0,19,1,erejtő,5,left,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.83755,0,1,1,18,1,dokumentum,5,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,0.772345,0,0,0,8,1,helyezkedik,6,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.567175,0,1,1,18,1,alkalom,6,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,0.599265,0,0,0,1,1,tenger,7,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.33453,0,1,1,17,1,rohangsári,7,left,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,left,1,3.48805,0,0,0,12,1,alukandós,8,left,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.68262,0,1,1,10,1,mozgalom,8,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,0.478755,0,0,0,18,1,csend,9,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.898925,0,1,1,4,1,radikális,9,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
,,,,,,,,right,1,0.85592,0,0,0,13,1,cselekmény,10,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.55812,0,1,1,14,1,citrom,10,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,9,9,9,1,blocks/block_10.xlsx
,,,,,,,,right,1,0.73227,0,0,0,0,1,lánc,11,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.61306,0,1,1,16,1,beton,11,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,10,10,10,1,blocks/block_11.xlsx
,,,,,,,,right,1,0.754265,0,0,0,9,1,klassz,12,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.738045,0,1,1,13,1,ernyak,12,left,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,0,11,11,11,1,blocks/block_12.xlsx
,,,,,,,,right,1,1.077755,0,0,0,6,1,rom,13,right,5206,no,1999.08.27,14,2020-10-16_14h13.26.634,lexdecspan,2020.1.2,Win32,60,,,,,,
