ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,12.439,right,11.637,left,3.399,right,16.382,right,1,1.279,0,0,0,20,1,igaz,1,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.664,0,1,1,2,1,nehéz,1,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,0,0.841,0,0,0,19,1,jákfű,2,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.744,0,1,1,10,1,verseny,2,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.382,0,2,2,20,1,felján,2,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,1.003,0,0,0,4,1,király,3,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.694,0,1,1,10,1,ár,3,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.503,0,0,0,22,1,boldog,4,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.402,0,1,1,12,1,lényeg,4,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.657,0,0,0,18,1,dokumentum,5,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.439,0,1,1,8,1,szint,5,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,0.415,0,0,0,14,1,bír,6,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.458,0,1,1,11,1,szempont,6,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,0.434,0,0,0,18,1,tanács,7,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.584,0,1,1,23,1,kedvezmény,7,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,0,0.415,0,0,0,23,1,ocsikáltó,8,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.768,0,1,1,10,1,mozgalom,8,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.764,0,2,2,17,1,eredményez,8,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,0.646,0,0,0,13,1,funkcionális,9,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.455,0,1,1,16,1,alkot,9,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
,,,,,,,,right,1,0.485,0,0,0,7,1,repülőgép,10,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.558,0,1,1,9,1,daragasi,10,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,9,9,9,1,blocks/block_10.xlsx
,,,,,,,,right,1,1.9,0,0,0,15,1,űrlap,11,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.809,0,1,1,23,1,kalcium,11,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,10,10,10,1,blocks/block_11.xlsx
,,,,,,,,right,1,0.56,0,0,0,0,1,gyárt,12,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.633,0,1,1,12,1,pogány,12,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,11,11,11,1,blocks/block_12.xlsx
,,,,,,,,right,1,0.478,0,0,0,4,1,keresztyén,13,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.474,0,1,1,16,1,szomszéd,13,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,12,12,12,1,blocks/block_13.xlsx
,,,,,,,,left,1,0.954,0,0,0,14,1,hider,14,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.108,0,1,1,20,1,un,14,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,13,13,13,1,blocks/block_14.xlsx
,,,,,,,,right,1,2.915,0,0,0,12,1,orális,15,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.842,0,1,1,22,1,moderátor,15,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,14,14,14,1,blocks/block_15.xlsx
,,,,,,,,right,1,0.687,0,0,0,2,1,extravagáns,16,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.363,0,1,1,8,1,numer,16,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,15,15,15,1,blocks/block_16.xlsx
,,,,,,,,left,1,1.014,0,0,0,13,1,bámérő,17,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.791,0,1,1,21,1,kán,17,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,16,16,16,1,blocks/block_17.xlsx
,,,,,,,,right,1,0.889,0,0,0,10,1,misztérium,18,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.674,0,1,1,8,1,ion,18,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,17,17,17,1,blocks/block_18.xlsx
,,,,,,,,right,1,0.838,0,0,0,14,1,pereg,19,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.811,0,1,1,22,1,balji,19,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,18,18,18,1,blocks/block_19.xlsx
,,,,,,,,left,1,1.11,0,0,0,9,1,attyűködő,20,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.948,0,1,1,15,1,katerült,20,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,19,19,19,1,blocks/block_20.xlsx
,,,,,,,,right,1,0.656,0,0,0,19,1,tanácsol,21,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.142,0,1,1,5,1,kántitált,21,left,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,20,20,20,1,blocks/block_21.xlsx
,,,,,,,,right,1,0.817,0,0,0,20,1,szélvész,22,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.841,0,1,1,14,1,szokik,22,right,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5117,férfi,1989,21,2020-09-28_19h24.30.615,lexdecspan,2020.1.2,Win32,60,0,21,21,21,1,blocks/block_22.xlsx
