ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,19.465,right,4.886,left,2.045,space,11.025,right,1,1.195,0,0,0,21,1,komoly,1,right,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.853,0,1,1,22,1,posdótelő,1,left,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.912,0,0,0,3,1,számít,2,right,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.745,0,1,1,0,1,látszik,2,right,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.948,0,0,0,17,1,gond,3,right,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.229,0,1,1,16,1,megköny,3,left,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,1.125,0,0,0,4,1,keresztény,4,right,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.965,0,1,1,19,1,módszer,4,right,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5100,nő,2004.12.21,9,2020-09-27_13h23.13.637,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
