ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
right,12.42141,right,3.60747,left,2.26632,right,14.731885,right,1,0.85712,0,0,0,11,1,augusztus,1,right,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.11649,0,1,1,20,1,igaz,1,right,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,1.2014,0,0,0,5,1,gyerek,2,right,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.58492,0,1,1,20,1,felján,2,left,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,1.917415,0,0,0,11,1,függ,3,right,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.19835,0,1,1,23,1,perilita,3,left,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,left,1,2.46257,0,0,0,18,1,lokkolhat,4,left,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.9997,0,1,1,9,1,népszerű,4,right,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,1.069095,0,0,0,17,1,siker,5,right,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.296075,0,1,1,15,1,tartalom,5,right,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,left,1,1.36476,0,0,0,23,1,bolos,6,left,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.64474,0,1,1,21,1,bakú,6,left,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,0.90539,0,0,0,1,1,tenger,7,right,555518,nő,2006.3.3.,7,2020-09-24_14h55.38.158,lexdecspan,2020.1.2,Win32,60,,,,,,
