ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
lcontrol,27.368,right,1.323,left,1.267,right,9.035,right,1,0.914,0,0,0,13,1,rövid,1,right,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.64,0,1,1,2,1,nehéz,1,right,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.579,0,0,0,11,1,nyújt,2,right,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.694,0,1,1,7,1,század,2,right,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.648,0,0,0,1,1,név,3,right,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.553,0,1,1,22,1,szem,3,right,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.599,0,0,0,3,1,rendezvény,4,right,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.53,0,1,1,9,1,népszerű,4,right,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5057,férfi,1962,17,2020-09-24_13h32.09.575,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
