ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,6.40781,right,6.53557,left,3.675525,space,19.544925,right,1,5.77667,0,0,0,15,1,tartozik,1,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.30567,0,1,1,6,1,likálható,1,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,2.642215,0,0,0,8,1,speciális,2,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,0,6.370175,0,1,1,17,1,priváló,2,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.281035,0,2,2,10,1,verseny,2,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,1.45118,0,0,0,10,1,ár,3,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.651055,0,1,1,5,1,igény,3,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,1.902915,0,0,0,19,1,módszer,4,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.2941,0,1,1,4,1,keresztény,4,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,1.689745,0,0,0,3,1,csomag,5,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.452115,0,1,1,11,1,lélek,5,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,1.474415,0,0,0,11,1,szempont,6,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.657555,0,1,1,0,1,olaj,6,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,left,1,5.625155,0,0,0,17,1,rohangsári,7,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.56952,0,1,1,20,1,kislány,7,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,1.60668,0,0,0,7,1,kollektív,8,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.516305,0,1,1,18,1,kéz,8,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,1.598505,0,0,0,4,1,radikális,9,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.885145,0,1,1,22,1,konyrúd,9,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
,,,,,,,,left,1,3.14962,0,0,0,0,1,melő,10,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,3.12874,0,1,1,15,1,tanít,10,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,9,9,9,1,blocks/block_10.xlsx
,,,,,,,,right,1,3.72311,0,0,0,3,1,multinacionális,11,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.405065,0,1,1,15,1,űrlap,11,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,10,10,10,1,blocks/block_11.xlsx
,,,,,,,,right,1,1.62753,0,0,0,2,1,kölcsönöz,12,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.090325,0,1,1,4,1,ékszer,12,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,11,11,11,1,blocks/block_12.xlsx
,,,,,,,,right,1,1.5938,0,0,0,11,1,részeg,13,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.818615,0,1,1,15,1,utalvány,13,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,12,12,12,1,blocks/block_13.xlsx
,,,,,,,,right,1,1.73298,0,0,0,16,1,sötét,14,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.991935,0,1,1,19,1,gyógyszerész,14,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,13,13,13,1,blocks/block_14.xlsx
,,,,,,,,right,1,1.895365,0,0,0,16,1,aszimmetrikus,15,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.783255,0,1,1,21,1,háziasszony,15,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,14,14,14,1,blocks/block_15.xlsx
,,,,,,,,left,1,5.19088,0,0,0,19,1,hitódó,16,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.494895,0,1,1,22,1,kabin,16,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,15,15,15,1,blocks/block_16.xlsx
,,,,,,,,right,1,2.24106,0,0,0,4,1,ezüstös,17,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,5.502825,0,1,1,13,1,bámérő,17,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,16,16,16,1,blocks/block_17.xlsx
,,,,,,,,right,1,1.44956,0,0,0,23,1,fázik,18,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.27777,0,1,1,1,1,pikusz,18,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,17,17,17,1,blocks/block_18.xlsx
,,,,,,,,right,1,1.60644,0,0,0,23,1,lomb,19,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,5.57047,0,1,1,22,1,balji,19,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,18,18,18,1,blocks/block_19.xlsx
,,,,,,,,left,1,2.051665,0,0,0,4,1,viszt,20,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.71956,0,1,1,17,1,pitiáner,20,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,19,19,19,1,blocks/block_20.xlsx
,,,,,,,,right,1,2.09992,0,0,0,4,1,délceg,21,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.534425,0,1,1,18,1,bódé,21,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,20,20,20,1,blocks/block_21.xlsx
,,,,,,,,right,1,3.4793,0,0,0,6,1,indulatú,22,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,6.57215,0,1,1,14,1,szokik,22,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,21,21,21,1,blocks/block_22.xlsx
,,,,,,,,right,1,3.889675,0,0,0,5,1,nagyfejedelem,23,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,6.36762,0,1,1,9,1,csatkó,23,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,22,22,22,1,blocks/block_23.xlsx
,,,,,,,,right,1,2.6824,0,0,0,12,1,tanrend,24,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,3.306985,0,1,1,13,1,törköly,24,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,23,23,23,1,blocks/block_24.xlsx
,,,,,,,,right,1,1.762075,0,0,0,9,1,szarkaláb,25,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,4.03395,0,1,1,19,1,viszkóz,25,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,24,24,24,1,blocks/block_25.xlsx
,,,,,,,,right,1,6.288855,0,0,0,14,1,multiplikatív,26,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,0,3.693105,0,1,1,6,1,onogur,26,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.88328,0,2,2,21,1,kormányrúd,26,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,25,25,25,1,blocks/block_26.xlsx
,,,,,,,,left,1,5.43869,0,0,0,7,1,összalaj,27,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.283915,0,1,1,22,1,sporthorgász,27,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,26,26,26,1,blocks/block_27.xlsx
,,,,,,,,right,1,2.04197,0,0,0,14,1,nyerít,28,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,0,3.45239,0,1,1,21,1,látolt,28,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,4.513,0,2,2,2,1,zsúfolódik,28,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,27,27,27,1,blocks/block_28.xlsx
,,,,,,,,right,1,1.571055,0,0,0,3,1,analizál,29,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,0,5.050325,0,1,1,6,1,rucaöröm,29,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.150285,0,2,2,15,1,kvacsvagos,29,left,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,0,28,28,28,1,blocks/block_29.xlsx
,,,,,,,,right,1,3.00294,0,0,0,2,1,szódabikarbonát,30,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,0,9.48753,0,1,1,8,1,madársisak,30,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,0,10.38196,0,2,2,19,1,anyajogú,30,right,5018,férfi,1991.10.05,15,2020-09-21_21h16.31.845,lexdecspan,2020.1.2,Win32,60,,,,,,
