ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,4.936335,right,0.575025,left,0.66075,space,5.003895,left,1,0.790265,0,0,0,22,1,posdótelő,1,left,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.99083,0,1,1,4,1,pirodáló,1,left,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,1.035065,0,0,0,14,1,cikk,2,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.918285,0,1,1,7,1,század,2,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.57015,0,0,0,4,1,király,3,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.91879,0,1,1,5,1,igény,3,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,0,0.84692,0,0,0,0,1,maszt,4,left,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.077255,0,1,1,20,1,néghajóti,4,left,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.711965,0,2,2,1,1,színű,4,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,0,1.13225,0,0,0,2,1,storka,5,left,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.753125,0,1,1,15,1,tartalom,5,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,0,0.88653,0,2,2,16,1,marketing,5,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.333795,0,3,3,20,1,skadai,5,left,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,1.347525,0,0,0,17,1,forgalom,6,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.312925,0,1,1,6,1,terjed,6,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,1.59545,0,0,0,21,1,kampány,7,right,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,4.089885,0,1,1,5,1,kiskolható,7,left,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,7,férfi,2007.06.27.,7,2020-09-29_14h32.31.262,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
