ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
k,9.067,right,2.201,left,1.112,l,6.589,left,1,1.182,0,0,0,6,1,likálható,1,left,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.646,0,1,1,15,1,tartozik,1,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.568,0,0,0,21,1,rész,2,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.511,0,1,1,3,1,számít,2,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.524,0,0,0,1,1,név,3,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.362,0,1,1,2,1,esemény,3,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.58,0,0,0,10,1,kész,4,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.737,0,1,1,15,1,recialice,4,left,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.607,0,0,0,7,1,hiányzik,5,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.581,0,1,1,6,1,hatalom,5,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,0,0.555,0,0,0,21,1,bakú,6,left,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.122,0,1,1,8,1,helyezkedik,6,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.568,0,2,2,0,1,olaj,6,right,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5098 vackor,Férfi,1967,14,2020-09-23_17h37.20.795,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
