ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,3.68029,right,6.177365,left,2.68742,right,11.36382,right,1,0.936125,0,0,0,20,1,igaz,1,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.720085,0,1,1,2,1,nehéz,1,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,2.58801,0,0,0,21,1,rész,2,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.74859,0,1,1,16,1,tojászköl,2,left,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.788915,0,0,0,15,1,tetszik,3,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.722195,0,1,1,5,1,igény,3,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.40584,0,0,0,12,1,lényeg,4,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.466135,0,1,1,19,1,módszer,4,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.5825,0,0,0,11,1,lélek,5,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.0877,0,1,1,21,1,késetetély,5,left,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,left,1,1.95457,0,0,0,20,1,csomozdoni,6,left,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.798795,0,1,1,21,1,bakú,6,left,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,0.70132,0,0,0,13,1,vagyon,7,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.537635,0,1,1,21,1,kampány,7,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,0.51702,0,0,0,22,1,pohár,8,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.650735,0,1,1,20,1,általad,8,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,0.701015,0,0,0,16,1,alkot,9,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.400985,0,1,1,5,1,keritkol,9,left,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
,,,,,,,,left,1,1.448905,0,0,0,0,1,melő,10,left,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.34929,0,1,1,21,1,erejű,10,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,9,9,9,1,blocks/block_10.xlsx
,,,,,,,,right,1,0.72494,0,0,0,22,1,orr,11,right,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.83336,0,1,1,19,1,gyóka,11,left,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5019,férfi,2006,8,2020-09-26_18h00.16.271,lexdecspan,2020.1.2,Win32,60,0,10,10,10,1,blocks/block_11.xlsx
