ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,16.71529,right,11.73209,left,2.928055,space,20.68187,right,1,0.980835,0,0,0,12,1,ország,1,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.019185,0,1,1,8,1,dolog,1,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.76689,0,0,0,5,1,gyerek,2,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.61829,0,1,1,6,1,darab,2,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,left,1,6.20461,0,0,0,8,1,anaszsében,3,left,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.78689,0,1,1,10,1,ár,3,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,left,1,3.04073,0,0,0,21,1,üvesi,4,left,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.75337,0,1,1,1,1,színű,4,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,left,1,3.642935,0,0,0,21,1,késetetély,5,left,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.92682,0,1,1,1,1,spanyol,5,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,0,1.292225,0,0,0,21,1,bakú,6,left,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.0753,0,1,1,20,1,csomozdoni,6,left,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.123065,0,2,2,16,1,könyvtár,6,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,0.602935,0,0,0,2,1,réteg,7,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.48578,0,1,1,6,1,kér,7,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,0.738015,0,0,0,17,1,eredményez,8,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.562235,0,1,1,18,1,kéz,8,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,0,0.706755,0,0,0,10,1,vízgyűlő,9,left,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,6.310765,0,1,1,12,1,pár,9,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.14252,0,2,2,21,1,gróf,9,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
,,,,,,,,right,1,0.88839,0,0,0,14,1,citrom,10,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.385795,0,1,1,21,1,erejű,10,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,0,9,9,9,1,blocks/block_10.xlsx
,,,,,,,,right,1,0.62089,0,0,0,15,1,űrlap,11,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.65648,0,1,1,18,1,többszörös,11,right,5120,nő,1998.02.06,13,2020-09-28_17h03.01.423,lexdecspan,2020.1.2,Win32,60,,,,,,
