ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
right,8.3327,right,1.741945,left,1.20362,right,5.512155,right,1,0.656635,0,0,0,21,1,komoly,1,right,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.042585,0,1,1,7,1,szigon,1,left,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.643025,0,0,0,21,1,rész,2,right,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.562995,0,1,1,22,1,jog,2,right,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.717915,0,0,0,21,1,hatékony,3,right,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.585165,0,1,1,1,1,név,3,right,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.79547,0,0,0,9,1,népszerű,4,right,5037,nő,1978,17,2020-09-25_18h08.51.033,lexdecspan,2020.1.2,Win32,60,,,,,,
