ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,6.673355,right,4.92191,left,0.91228,space,12.839745,right,1,0.611865,0,0,0,20,1,igaz,1,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.561165,0,1,1,13,1,rövid,1,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.480395,0,0,0,21,1,rész,2,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.63165,0,1,1,7,1,század,2,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.799685,0,0,0,20,1,érkezik,3,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.611395,0,1,1,18,1,eszköz,3,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.622375,0,0,0,17,1,alap,4,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.914105,0,1,1,8,1,zenekar,4,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.69259,0,0,0,4,1,mond,5,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.656365,0,1,1,3,1,csomag,5,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,0.39932,0,0,0,14,1,bír,6,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.561015,0,1,1,10,1,optimális,6,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,0.36883,0,0,0,8,1,halad,7,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.367405,0,1,1,20,1,kislány,7,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,0.584875,0,0,0,9,1,jogosult,8,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.683235,0,1,1,20,1,általad,8,right,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,left,1,1.23293,0,0,0,22,1,konyrúd,9,left,5073,Férfi,1998.04.19,16,2020-09-28_18h28.16.787,lexdecspan,2020.1.2,MacIntel,60,,,,,,
