ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,4.65539,right,20.21819,left,6.490995,space,5.796065,right,1,2.172265,0,0,0,16,1,angol,1,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.85543,0,1,1,4,1,pirodáló,1,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,2.20087,0,0,0,14,1,cikk,2,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,0,4.48933,0,1,1,19,1,jákfű,2,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.82528,0,2,2,18,1,aktív,2,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,0,4.95201,0,0,0,16,1,megköny,3,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.80638,0,1,1,20,1,érkezik,3,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.245665,0,2,2,22,1,szem,3,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.932955,0,0,0,13,1,bőr,4,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.70695,0,1,1,10,1,kész,4,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,left,1,5.052965,0,0,0,20,1,skadai,5,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,3.53803,0,1,1,3,1,csomag,5,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,1.900355,0,0,0,6,1,terjed,6,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.417015,0,1,1,18,1,alkalom,6,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,1.389205,0,0,0,1,1,tenger,7,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.102495,0,1,1,11,1,illegális,7,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,2.96209,0,0,0,20,1,általad,8,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.350815,0,1,1,4,1,irány,8,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,2.20403,0,0,0,6,1,reagál,9,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,6.907375,0,1,1,23,1,lábtörög,9,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
,,,,,,,,right,1,4.30241,0,0,0,6,1,sokoldalú,10,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,5.7242,0,1,1,3,1,szalas,10,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,9,9,9,1,blocks/block_10.xlsx
,,,,,,,,right,1,1.85203,0,0,0,10,1,forog,11,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,11.051115,0,1,1,14,1,kilolvai,11,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,10,10,10,1,blocks/block_11.xlsx
,,,,,,,,right,1,4.38584,0,0,0,5,1,producer,12,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,4.1742,0,1,1,9,1,klassz,12,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,11,11,11,1,blocks/block_12.xlsx
,,,,,,,,right,0,6.381295,0,0,0,17,1,fartózható,13,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.73479,0,1,1,11,1,részeg,13,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.10064,0,2,2,8,1,turné,13,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,12,12,12,1,blocks/block_13.xlsx
,,,,,,,,right,1,2.144555,0,0,0,11,1,diktátor,14,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.50044,0,1,1,19,1,gyógyszerész,14,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,13,13,13,1,blocks/block_14.xlsx
,,,,,,,,right,1,0.836885,0,0,0,23,1,hull,15,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.16835,0,1,1,1,1,unitáns,15,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,14,14,14,1,blocks/block_15.xlsx
,,,,,,,,left,1,5.77349,0,0,0,17,1,gyalaha,16,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.45166,0,1,1,14,1,grafikon,16,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,15,15,15,1,blocks/block_16.xlsx
,,,,,,,,right,1,2.952585,0,0,0,17,1,horizont,17,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.584975,0,1,1,6,1,kerekedik,17,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,16,16,16,1,blocks/block_17.xlsx
,,,,,,,,left,0,6.74544,0,0,0,13,1,közöny,18,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,0,3.20725,0,1,1,7,1,bacon,18,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,4.309955,0,2,2,14,1,storítő,18,left,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,6.760235,0,3,3,10,1,misztérium,18,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,17,17,17,1,blocks/block_18.xlsx
,,,,,,,,left,0,2.717875,0,0,0,2,1,genom,19,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.686705,0,1,1,19,1,bőkezű,19,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.500585,0,2,2,9,1,hullámzik,19,right,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,6212,,,,2020-09-23_14h35.09.758,lexdecspan,2020.1.2,Win32,60,0,18,18,18,1,blocks/block_19.xlsx
