ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,22.682875,right,2.22709,left,2.681675,right,11.83148,right,1,0.984115,0,0,0,18,1,megy,1,right,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,1.248975,0,1,1,12,1,ország,1,right,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.53253,0,0,0,2,1,nyelv,2,right,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,0,1.334385,0,1,1,23,1,átrális,2,left,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,right,1,0.63089,0,2,2,0,1,látszik,2,right,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,left,1,1.09271,0,0,0,16,1,megköny,3,left,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,left,1,1.24925,0,1,1,0,1,bolyodás,3,left,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,,,,,,
,,,,,,,,,,,,,,,,,,,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,left,1,0.854695,0,0,0,15,1,recialice,4,left,5079,férfi,1998.06.25,14,2020-09-26_12h29.07.868,lexdecspan,2020.1.2,MacIntel,60,,,,,,
