ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
g,45.629,right,22.279,left,3.104,k,23.571,left,1,5.586,0,0,0,19,1,sételi,1,left,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.215,0,1,1,23,1,család,1,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,left,1,2.266,0,0,0,17,1,priváló,2,left,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.399,0,1,1,7,1,század,2,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,0,3.739,0,0,0,23,1,perilita,3,left,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.119,0,1,1,22,1,szem,3,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.933,0,2,2,17,1,gond,3,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,left,1,2.166,0,0,0,15,1,recialice,4,left,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.199,0,1,1,19,1,módszer,4,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,1.165,0,0,0,5,1,folyik,5,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,2.165,0,1,1,19,1,erejtő,5,left,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,4.233,0,0,0,17,1,forgalom,6,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.949,0,1,1,13,1,vendég,6,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,1.5,0,0,0,3,1,karakter,7,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.969,0,1,1,20,1,kislány,7,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,1.749,0,0,0,10,1,mozgalom,8,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.172,0,1,1,5,1,ellenfél,8,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,2.066,0,0,0,19,1,nagyméretű,9,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.248,0,1,1,13,1,funkcionális,9,right,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5202,férfi,1998,15,2020-10-15_10h41.57.517,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
