ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,17.171175,right,0.788035,left,1.66291,space,11.431865,left,1,1.077275,0,0,0,19,1,sételi,1,left,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.602275,0,1,1,13,1,rövid,1,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,0,1.78237,0,0,0,23,1,átrális,2,left,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.70989,0,1,1,5,1,gyerek,2,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.81944,0,2,2,12,1,cím,2,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.810525,0,0,0,21,1,hatékony,3,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.795895,0,1,1,7,1,kétikussi,3,left,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,left,1,1.30248,0,0,0,15,1,recialice,4,left,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.76413,0,1,1,3,1,rendezvény,4,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.66269,0,0,0,13,1,mód,5,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.792245,0,1,1,0,1,változik,5,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,0.688165,0,0,0,17,1,forgalom,6,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.052815,0,1,1,3,1,falvangú,6,left,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,0,2.284605,0,0,0,7,1,nőttetett,7,left,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.878585,0,1,1,23,1,kedvezmény,7,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.633195,0,2,2,15,1,félelem,7,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,0.56878,0,0,0,16,1,küld,8,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.570235,0,1,1,3,1,felsőfokú,8,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,0.765525,0,0,0,1,1,barát,9,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.901285,0,1,1,4,1,radikális,9,right,5021,Férfi,1966.09.14,15,2020-09-26_14h43.27.244,lexdecspan,2020.1.2,Win32,60,,,,,,
