ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,2.67075,right,2.21072,left,1.20877,right,7.1078,right,0,1.139215,0,0,0,10,1,címelés,1,left,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.82868,0,1,1,11,1,augusztus,1,right,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.69091,0,2,2,17,1,kap,1,right,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,left,1,1.062555,0,0,0,19,1,jákfű,2,left,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.96531,0,1,1,13,1,típusú,2,right,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.85073,0,0,0,21,1,hatékony,3,right,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.74809,0,1,1,12,1,időszak,3,right,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,left,1,1.0751,0,0,0,11,1,szimboló,4,left,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.77243,0,1,1,23,1,fél,4,right,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,left,1,1.7073,0,0,0,12,1,szakáj,5,left,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.90146,0,1,1,4,1,mond,5,right,5025,nő,1952,12,2020-09-22_18h53.53.476,lexdecspan,2020.1.2,Win32,60,,,,,,
