ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,13.5354,right,3.767015,left,1.48932,left,11.82547,right,0,1.758535,0,0,0,10,1,címelés,1,left,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.209695,0,1,1,22,1,posdótelő,1,left,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.11548,0,2,2,19,1,sételi,1,left,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,left,1,0.813355,0,0,0,19,1,jákfű,2,left,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.0654,0,1,1,23,1,átrális,2,left,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,1.0074,0,0,0,11,1,függ,3,right,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.75108,0,1,1,5,1,igény,3,right,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.64943,0,0,0,7,1,évfolyam,4,right,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.184965,0,1,1,0,1,maszt,4,left,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,left,1,0.78018,0,0,0,20,1,skadai,5,left,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.85778,0,1,1,8,1,szint,5,right,5071,férfi,1946,17,2020-09-30_19h51.56.528,lexdecspan,2020.1.2,Win32,60,,,,,,
