ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
right,12.606265,right,1.95806,left,2.08897,right,8.429815,right,0,4.81649,0,0,0,10,1,címelés,1,left,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.255455,0,1,1,16,1,angol,1,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.55244,0,2,2,1,1,szeptember,1,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,2.376495,0,0,0,13,1,típusú,2,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.071935,0,1,1,8,1,speciális,2,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.86937,0,0,0,2,1,esemény,3,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.926665,0,1,1,6,1,méhezter,3,left,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.94456,0,0,0,7,1,évfolyam,4,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.4583,0,1,1,0,1,maszt,4,left,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.72004,0,0,0,11,1,lélek,5,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.506675,0,1,1,20,1,skadai,5,left,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,4,4,4,1,blocks/block_5.xlsx
,,,,,,,,right,1,0.756885,0,0,0,12,1,öröm,6,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.790075,0,1,1,13,1,vendég,6,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,5,5,5,1,blocks/block_6.xlsx
,,,,,,,,right,1,1.31036,0,0,0,13,1,vagyon,7,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.78969,0,1,1,8,1,halad,7,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,6,6,6,1,blocks/block_7.xlsx
,,,,,,,,right,1,0.7849,0,0,0,16,1,küld,8,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.674685,0,1,1,19,1,figyelem,8,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,7,7,7,1,blocks/block_8.xlsx
,,,,,,,,right,1,0.689775,0,0,0,16,1,alkot,9,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,2.28116,0,1,1,0,1,rock,9,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,8,8,8,1,blocks/block_9.xlsx
,,,,,,,,right,1,1.107195,0,0,0,4,1,kötődik,10,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.79131,0,1,1,15,1,tanít,10,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,9,9,9,1,blocks/block_10.xlsx
,,,,,,,,right,1,0.92454,0,0,0,15,1,űrlap,11,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.66057,0,1,1,22,1,orr,11,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,10,10,10,1,blocks/block_11.xlsx
,,,,,,,,right,1,0.994675,0,0,0,15,1,törékeny,12,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.77966,0,1,1,1,1,alapszik,12,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,11,11,11,1,blocks/block_12.xlsx
,,,,,,,,right,1,0.77746,0,0,0,1,1,villany,13,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.94608,0,1,1,16,1,szomszéd,13,right,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,12,12,12,1,blocks/block_13.xlsx
,,,,,,,,left,1,0.900515,0,0,0,12,1,ponyai,14,left,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.79549,0,1,1,14,1,hider,14,left,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,0,13,13,13,1,blocks/block_14.xlsx
,,,,,,,,left,1,1.755305,0,0,0,1,1,unitáns,15,left,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,1.084635,0,1,1,9,1,pálódás,15,left,5052,férfi,1991.10.28,18,2020-09-30_20h20.20.631,lexdecspan,2020.1.2,Win32,60,,,,,,
